시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
평택시,박근영,닭,육계,60000,17793,경기도 평택시 청북읍 어연길 111-33,경기도 평택시 청북읍 어연리 548-3번지,37.0412058,126.9866283,2018-11-30,
평택시,박미애,닭,산란계,40000,17800,경기도 평택시 청북읍 삼계1길 89,경기도 평택시 청북읍 삼계리 산 32번지 4호,37.0458179,126.9072991,2018-11-30,
평택시,박옥순,닭,산란계,43000,17789,경기도 평택시 고덕면 문곡길 91-15,경기도 평택시 고덕면 문곡리 294-1번지,37.0641207,127.0095607,2018-11-30,
평택시,박용선,닭,닭,20000,17714,경기도 평택시 진위면 동부대로 69-24,경기도 평택시 진위면 가곡리 140-2번지,37.1095907,127.0791153,2018-11-30,
평택시,박종규,닭,육계,100000,17813,경기도 평택시 포승읍 석정로 374-73,경기도 평택시 포승읍 홍원리 333-8번지,37.0071544,126.8793602,2018-11-30,
평택시,박주철,닭,육계,80000,17927,경기도 평택시 오성면 신4리길 42-10,경기도 평택시 오성면 신리 68-7,37.0045499,127.0223410,2018-11-30,
평택시,박흥수,닭,육계,50000,17927,경기도 평택시 오성면 창내뜰길 184-4,경기도 평택시 오성면 창내리 367-3번지,36.9872415,127.0138448,2018-11-30,
평택시,배상기,닭,육계,50000,17738,경기도 평택시 장안외길 72-51,경기도 평택시 장안동 609-1번지,37.0601536,127.0867786,2018-11-30,
평택시,백형삼,닭,육계,65000,17963,경기도 평택시 포승읍 이대원로 231,경기도 평택시 포승읍 희곡리 7-2번지,36.9652407,126.8747229,2018-11-30,
평택시,송근섭,닭,산란계,60000,17946,,경기도 평택시 현덕면 화양리 45-7,36.9705498,126.9166917,2018-11-30,
평택시,신상우,닭,닭,24000,17814,경기도 평택시 포승읍 원석정용소길 98-19,경기도 평택시 포승읍 석정리 592번지,36.9961832,126.8923867,2018-11-30,
평택시,안도원,닭,산란계,60000,18001,,경기도 평택시 팽성읍 대사리 산 10번지,36.9434702,127.0791964,2018-11-30,
평택시,안병전,닭,토종닭,60000,17796,경기도 평택시 청북읍 원율북로 179,경기도 평택시 청북읍 한산리 228-20,37.0667015,126.9669344,2018-11-30,
평택시,안서운,닭,육계,50000,17814,경기도 평택시 포승읍 원석정용소길 75-17,경기도 평택시 포승읍 석정리 580-1번지,36.9974329,126.8894416,2018-11-30,
평택시,양윤희,닭,산란계,68500,17813,경기도 평택시 포승읍 외원길 33-93,경기도 평택시 포승읍 홍원리 82-8번지,37.0187962,126.8883535,2018-11-30,
평택시,오인근,닭,토종닭,1000,17929,경기도 평택시 안중읍 삼정길 134-345,경기도 평택시 안중읍 삼정리 384-8번지,36.9717487,126.9729086,2018-11-30,
평택시,원유용,닭,육계,20000,17924,경기도 평택시 고덕면 효학길 131-27,경기도 평택시 고덕면 궁리 518-8번지,37.0137125,127.0289840,2018-11-30,
평택시,유귀섭,닭,육계,30000,17700,경기도 평택시 서탄면 서탄1로 261,경기도 평택시 서탄면 마두리 109-2번지,37.1126694,127.0124227,2018-11-30,
평택시,유해정,닭,산란계,171000,17793,경기도 평택시 청북읍 백봉길 372-52,경기도 평택시 청북읍 어연리 462-15번지,37.0459280,126.9928999,2018-11-30,
평택시,윤경숙,닭,육계,40000,17878,경기도 평택시 평남로 576-37,경기도 평택시 합정동 242-1번지,36.9805775,127.1022018,2018-11-30,
평택시,이명숙,닭,산란계,55000,17815,,경기도 평택시 안중읍 성해리 80번지,,,2018-11-30,
평택시,이명옥,오리,,10000,17814,,경기도 평택시 포승읍 석정리 산 165번지 4호,36.9951252,126.8884115,2018-11-30,
평택시,이범식,기러기,,1000,17961,경기도 평택시 포승읍 재촌안길 7-37,경기도 평택시 포승읍 내기리 445번지,36.9736075,126.8631079,2018-11-30,
평택시,이수원,닭,육계,50000,17818,경기도 평택시 오성면 양교길 148-24,경기도 평택시 오성면 양교리 814-1번지,37.0249888,126.9595145,2018-11-30,
평택시,이윤갑,닭,산란계,18000,17926,경기도 평택시 오성면 숙성3길 28-66,경기도 평택시 오성면 숙성리 715-20번지,36.9987166,126.9684830,2018-11-30,
평택시,이윤익,닭,닭,35000,17964,경기도 평택시 포승읍 한유지길 71-9,경기도 평택시 포승읍 도곡리 8-2번지,36.9917147,126.8751953,2018-11-30,
평택시,이인자,닭,육계,3200,17963,경기도 평택시 포승읍 충열길 14-11,경기도 평택시 포승읍 희곡리 46-4번지,36.9691022,126.8709657,2018-11-30,
평택시,이종삼,닭,산란계,100000,17794,경기도 평택시 청북읍 청북중앙로 661-23,경기도 평택시 청북읍 고잔리 1659-4,37.0638465,126.8949421,2018-11-30,
평택시,이종원,닭,산란계,50000,17704,경기도 평택시 서탄면 수월암리 산49-6,경기도 평택시 서탄면 수월암리 산49-6,37.128025,127.035388,2018-11-30,
평택시,임강빈,닭,산란계,58000,17814,경기도 평택시 포승읍 새원길 99,경기도 평택시 포승읍 석정리 465번지,37.0034930,126.8852420,2018-11-30,
평택시,임재수,닭,산란계,60000,17814,경기도 평택시 포승읍 석정로 218-17,경기도 평택시 포승읍 석정리 477-2번지,36.9997432,126.8838547,2018-11-30,
평택시,장혁수,닭,오리,13000,17789,경기도 평택시 고덕면 용소금각로 364,경기도 평택시 고덕면 문곡리 822-1번지,37.0723476,127.0015888,2018-11-30,
평택시,정규경,닭,육계,80000,17790,경기도 평택시 청북읍 율북로 232-31,경기도 평택시 청북읍 율북리 160-1번지,37.0689319,126.9904568,2018-11-30,
평택시,정봉수,닭,육계,60000,17814,경기도 평택시 포승읍 석정로 58-52,경기도 평택시 포승읍 석정리 1205-4번지,36.9876309,126.8819416,2018-11-30,
평택시,정재엽,닭,육계,70000,17927,경기도 평택시 오성면 창내뜰길 184-5,경기도 평택시 오성면 창내리 367-4번지,36.9867999,127.0138448,2018-11-30,
평택시,정찬붕,닭,육계,90000,17927,경기도 평택시 오성면 창내뜰길 184,경기도 평택시 오성면 창내리 133-35번지,36.9890796,127.0138676,2018-11-30,
평택시,정학재,닭,산란계,35000,17925,경기도 평택시 오성면 길음1길 21-3,경기도 평택시 오성면 길음리 280-14번지,36.9894894,126.9677346,2018-11-30,
평택시,정회정,닭,육계,35000,17705,경기도 평택시 진위면 야막길 46-62,경기도 평택시 진위면 야막리 118-3번지,37.1275861,127.0608132,2018-11-30,
평택시,조동현,닭,육계,60000,17925,경기도 평택시 오성면 길음3길 73-32,경기도 평택시 오성면 길음리 206,36.9807483,126.9652115,2018-11-30,
평택시,조성우,닭,산란계,25500,17876,경기도 평택시 월곡길 104-45,경기도 평택시 월곡동 273-1번지,37.0197700,127.1420776,2018-11-30,
평택시,조이종,닭,육계,40000,17821,경기도 평택시 고덕면 방축3길 85,경기도 평택시 고덕면 방축리 271번지,37.0209343,127.0453706,2018-11-30,
평택시,최완희,닭,토종닭,30000,17800,경기도 평택시 청북읍 청북서로 60-19,경기도 평택시 청북읍 삼계리 430,37.0439604,126.9057727,2018-11-30,
평택시,최칠용,닭,육계,30000,17703,경기도 평택시 서탄면 수월암4길 82-17,경기도 평택시 서탄면 수월암리 302번지,37.1288940,127.0326133,2018-11-30,
평택시,한우진,닭,닭,68000,17794,경기도 평택시 청북읍 청북중앙로 669-64,경기도 평택시 청북읍 고잔리 1647번지,37.0696458,126.9011859,2018-11-30,
평택시,한우진,닭,산란계,68000,17821,경기도 평택시 고덕면 고덕로 36-55,경기도 평택시 고덕면 해창리 154-1번지,37.0250489,127.0240431,2018-11-30,
평택시,허근무,닭,육계,15000,17701,경기도 평택시 서탄면 서탄2로 29,경기도 평택시 서탄면 마두리 53번지,37.1103160,127.0252819,2018-11-30,
평택시,황승준,닭,산란계,150000,17794,경기도 평택시 청북읍 청북중앙로 681-25,경기도 평택시 청북읍 고잔리 1661-4번지,37.0647855,126.8970434,2018-11-30,
평택시,황중식,닭,산란계,44800,17794,경기도 평택시 청북읍 원목길 53,경기도 평택시 청북읍 고잔리 103-6번지,37.0577749,126.8966821,2018-11-30,
포천시,-,닭,산란계,50000,11109,경기도 포천시 영북면 호국로3421번길 56,경기도 포천시 영북면 야미리 459번지,38.0444004,127.2637018,2018-11-29,
포천시,-,닭,산란계,17500,11127,경기도 포천시 영중면 호국로 3369,경기도 포천시 영중면 성동리 359번지,38.0384826,127.2631796,2018-11-29,
포천시,-,닭,산란계,25000,11102,경기도 포천시 영북면 호국로4350번길 21-26,경기도 포천시 영북면 자일리 334번지,38.1144702,127.2952859,2018-11-29,
포천시,-,닭,육계,60,11183,경기도 포천시 소흘읍 소흘로 73,경기도 포천시 소흘읍 무봉리 235-13번지,37.8098656,127.1388118,2018-11-29,
포천시,-,닭,육계,40,11121,경기도 포천시 일동면 정자골1길 86-93,경기도 포천시 일동면 길명리 107-5번지,37.9269127,127.2904356,2018-11-29,
포천시,-,닭,육계,80,11188,경기도 포천시 내촌면 금강로2753번길 22-8,경기도 포천시 내촌면 소학리 172번지,37.8131516,127.2551299,2018-11-29,
포천시,-,닭,육계,30,11190,경기도 포천시 내촌면 작은넙고개길 77,경기도 포천시 내촌면 진목리 324-1번지,37.8091169,127.2079443,2018-11-29,
포천시,-,닭,육계,34,11121,,경기도 포천시 일동면 길명리 691번지 1호,37.9302996,127.2716015,2018-11-29,
포천시,-,닭,육계,20000,11113,경기도 포천시 이동면 화동로 1824-22,경기도 포천시 이동면 연곡리 798-2번지,38.0103724,127.3687489,2018-11-29,
포천시,-,닭,육계,25000,11164,경기도 포천시 가산면 마정로 57,경기도 포천시 가산면 마산리 308번지,37.8381693,127.1821121,2018-11-29,
포천시,-,닭,육계,10000,11134,경기도 포천시 창수면 포천로2811번길 66,경기도 포천시 창수면 추동리 564번지,37.9981519,127.1664367,2018-11-29,
포천시,-,닭,육계,20000,11121,경기도 포천시 일동면 영일로534번길 75,경기도 포천시 일동면 길명리 668-1번지,37.9252712,127.2721519,2018-11-29,
포천시,-,닭,육계,20,11102,경기도 포천시 영북면 호국로4350번길 154-151,경기도 포천시 영북면 자일리 5번지,38.1075255,127.3089745,2018-11-29,
포천시,-,닭,육계,200,11136,경기도 포천시 신북면 삼성당4길 92-74,경기도 포천시 신북면 삼성당리 27번지,37.9607676,127.2148855,2018-11-29,
포천시,-,닭,육계,35000,11131,경기도 포천시 영중면 물안길 53,경기도 포천시 영중면 금주리 508번지 ((508)),37.9707381,127.2612901,2018-11-29,
포천시,-,닭,육계,5000,11130,,경기도 포천시 영중면 영송리 165번지 1호,38.0032307,127.2231256,2018-11-29,
포천시,153농장,닭,육계,25000,11111,경기도 포천시 이동면 성장로 1200,경기도 포천시 이동면 장암리 375번지,38.0247104,127.3614173,2018-11-29,
포천시,LA농장,닭,육계,1000,11189,경기도 포천시 내촌면 소리개길 97,경기도 포천시 내촌면 내리 산6번지,37.7812028,127.2383232,2018-11-29,
포천시,가나안농장,닭,육계,15000,11128,경기도 포천시 영중면 호국로 2908-67,경기도 포천시 영중면 양문리 569번지,38.0014542,127.2510941,2018-11-29,
포천시,가농바이오(주),닭,산란계,246230,11166,경기도 포천시 가산면 마금길 151,경기도 포천시 가산면 우금리 618-6번지,37.8386205,127.2092415,2018-11-29,
포천시,가람농장,닭,육계,35000,11167,경기도 포천시 가산면 정교2길 28-2,경기도 포천시 가산면 정교리 381번지,37.8181742,127.1721376,2018-11-29,
포천시,가온농장,닭,산란계,270000,11134,경기도 포천시 창수면 가영로535번길 215,경기도 포천시 창수면 주원리 61-1번지,38.0143757,127.1916274,2018-11-29,
포천시,가온농장,닭,산란계,264600,11134,경기도 포천시 창수면 가영로535번길 225,경기도 포천시 창수면 주원리 64번지,38.0141259,127.1901008,2018-11-29,
포천시,감천종계(본농장),닭,산란계,30000,11136,경기도 포천시 신북면 포천로2721번길 148,경기도 포천시 신북면 고일리 343번지,37.9769559,127.1710219,2018-11-29,
포천시,강포농장,닭,산란계,51700,11102,,경기도 포천시 영북면 자일리 341번지 1호,38.1151141,127.2899290,2018-11-29,
포천시,거사리농장,닭,육계,0,11130,,경기도 포천시 영중면 거사리 400번지 2호,37.9978188,127.2357693,2018-11-29,
포천시,경복농장,닭,육계,25000,11130,경기도 포천시 영중면 금화봉길 672-11,경기도 포천시 영중면 거사리 366번지,37.9941565,127.2381029,2018-11-29,
포천시,경원농장,닭,육계,24000,11102,경기도 포천시 영북면 북원로 148-69,경기도 포천시 영북면 자일리 671번지,38.1162813,127.2803094,2018-11-29,
포천시,경호농장,닭,산란계,40500,11102,경기도 포천시 영북면 호국로 4361-56,경기도 포천시 영북면 자일리 344-7번지,38.1151071,127.2890966,2018-11-29,
포천시,계림농장,닭,산란계,15500,11134,경기도 포천시 창수면 옥수로214번길 102,경기도 포천시 창수면 주원리 35-6번지,38.0066464,127.1967997,2018-11-29,
포천시,계림농장,닭,산란계,38000,11136,경기도 포천시 신북면 삼성당길 57,경기도 포천시 신북면 삼성당리 571번지,37.9499656,127.1937494,2018-11-29,
포천시,계림농장,닭,육계,30000,11152,경기도 포천시 군내면 반월산성로375번길 88,경기도 포천시 군내면 상성북리 367번지,37.8868079,127.2353511,2018-11-29,
포천시,계림농장,닭,육계,70000,11134,경기도 포천시 창수면 옥수로214번길 107-62,경기도 포천시 창수면 주원리 94-1번지,38.0098166,127.1919345,2018-11-29,
포천시,고센농장,닭,육계,11000,11130,경기도 포천시 영중면 은잿말길 230-13,경기도 포천시 영중면 영송리 202번지,38.0053723,127.2196593,2018-11-29,
포천시,관인양계장,닭,산란계,12000,11101,,경기도 포천시 관인면 초과리 143번지 2호,38.1503018,127.2465437,2018-11-29,
포천시,광원농장,닭,산란계,30000,11134,경기도 포천시 창수면 옥수로 381,경기도 포천시 창수면 주원리 488번지,38.0134553,127.1810235,2018-11-29,
포천시,군내농장,닭,육계,60000,11154,경기도 포천시 군내면 풍류산1길 26,경기도 포천시 군내면 구읍리 282-1번지,37.8800316,127.2170181,2018-11-29,
포천시,근상농장,닭,산란계,23000,11134,경기도 포천시 창수면 옥수로214번길 124,경기도 포천시 창수면 주원리 27번지,38.0075127,127.1959366,2018-11-29,
포천시,금동농장,닭,육계,40000,11136,경기도 포천시 신북면 포천로 2414,경기도 포천시 신북면 삼성당리 472-1번지,37.9646603,127.1933550,2018-11-29,
포천시,낙영농장,닭,육계,11000,11167,경기도 포천시 가산면 너배기길 2,경기도 포천시 가산면 정교리 133번지,37.8222858,127.1821078,2018-11-29,
포천시,남송농장,닭,육계,10000,11134,경기도 포천시 창수면 포천로2811번길 82,경기도 포천시 창수면 추동리 662번지,37.9977589,127.1639653,2018-11-29,
포천시,너베기농장,닭,육계,50000,11167,경기도 포천시 가산면 정금로393번길 60,경기도 포천시 가산면 금현리 451-2번지,37.8255630,127.1949392,2018-11-29,
포천시,노적농장,닭,육계,70000,11137,경기도 포천시 신북면 탑신로1125번길 87,경기도 포천시 신북면 금동리 127-1번지,37.9361066,127.1289200,2018-11-29,
